frame,6117,50.97500000,0,4,0.05956692,0.06832470,-0.93665540,9117,Marker-9117,0.06578872,0.02320102,-0.94672590,9119,Marker-9119,0.03601329,0.02521962,-0.93895483,9120,Marker-9120,0.04734540,0.04244635,-0.91846395,9121,Marker-9121
frame,6118,50.98333333,0,3,0.05242777,0.05171914,-0.93842065,9117,Marker-9117,0.05299415,0.02496824,-0.94254899,9120,Marker-9120,0.02430370,0.04684141,-0.93017977,9121,Marker-9121
frame,6119,50.99166667,0,3,0.03547001,0.04019457,-0.95655733,9117,Marker-9117,0.06908345,0.04202381,-0.94402230,9120,Marker-9120,0.06713915,0.05331318,-0.92835158,9122,Marker-9122
frame,6120,51.00000000,0,3,0.07620566,0.05560084,-0.94460732,9120,Marker-9120,0.05501646,0.03875506,-0.92811584,9122,Marker-9122,0.06199612,0.02830900,-0.94097871,9123,Marker-9123
frame,6121,51.00833333,0,2,0.07686564,0.04948802,-0.95341235,9120,Marker-9120,0.06522603,0.05564852,-0.94717348,9123,Marker-9123
frame,6122,51.01666667,0,2,0.07123760,0.04889269,-0.95714217,9120,Marker-9120,0.07257801,0.07350910,-0.96309912,9123,Marker-9123
frame,6123,51.02500000,0,4,0.06981578,0.05471207,-0.95880270,9120,Marker-9120,0.07759738,0.04917447,-0.92491108,9124,Marker-9124,0.06712908,0.02439457,-0.94361544,9125,Marker-9125,0.07294489,0.03430231,-0.97834241,9126,Marker-9126
frame,6124,51.03333333,0,4,0.07894599,0.05518159,-0.96558154,9120,Marker-9120,0.07882962,0.05280692,-0.92670661,9124,Marker-9124,0.07044646,0.02803363,-0.94913042,9125,Marker-9125,0.07902049,0.03306125,-0.98210120,9126,Marker-9126
frame,6125,51.04166667,0,4,0.09420030,0.04799596,-0.96764529,9120,Marker-9120,0.08035904,0.05417359,-0.92899597,9124,Marker-9124,0.07107855,0.03485288,-0.95614696,9125,Marker-9125,0.08225524,0.03237629,-0.98414052,9126,Marker-9126
frame,6126,51.05000000,0,2,0.11372045,0.03712406,-0.96689612,9120,Marker-9120,0.06806841,0.04222306,-0.96826887,9125,Marker-9125
frame,6127,51.05833333,0,3,0.12252551,0.03449106,-0.96863109,9120,Marker-9120,0.06477375,0.04349455,-0.97776777,9125,Marker-9125,0.10493152,0.04135020,-0.97577214,9127,Marker-9127
frame,6128,51.06666667,0,2,0.07298379,0.04754750,-0.97172928,9125,Marker-9125,0.11450939,0.04106728,-0.98009646,9127,Marker-9127
frame,6129,51.07500000,0,3,0.08231023,0.05785784,-0.96145010,9125,Marker-9125,0.11310408,0.03133917,-0.97686553,9127,Marker-9127,0.09062549,0.05364770,-0.97969317,9128,Marker-9128
frame,6130,51.08333333,0,2,0.11213691,0.03305571,-0.98596585,9127,Marker-9127,0.09524631,0.05970420,-0.96906173,9128,Marker-9128
frame,6131,51.09166667,0,2,0.11663722,0.04360055,-1.00240195,9127,Marker-9127,0.10565410,0.04748230,-0.97624111,9128,Marker-9128
frame,6132,51.10000000,0,3,0.12681723,0.04062554,-1.00651240,9127,Marker-9127,0.10688491,0.04071835,-0.99018073,9128,Marker-9128,0.10090423,0.04870056,-0.97423565,9129,Marker-9129
frame,6133,51.10833333,0,3,0.12655397,0.04141630,-0.99829680,9127,Marker-9127,0.10150538,0.05273840,-1.00483251,9128,Marker-9128,0.09458421,0.02950579,-0.97123116,9129,Marker-9129
frame,6134,51.11666667,0,2,0.11605142,0.03431078,-0.99494040,9127,Marker-9127,0.11374790,0.06070141,-1.00470102,9128,Marker-9128
frame,6135,51.12500000,0,3,0.11519329,0.02225847,-0.99588442,9127,Marker-9127,0.12739402,0.06962427,-1.00301683,9128,Marker-9128,0.12310663,0.03233651,-1.00984073,9130,Marker-9130
frame,6136,51.13333333,0,3,0.11703470,0.02933315,-0.97933745,9127,Marker-9127,0.13261230,0.05301017,-1.00185001,9128,Marker-9128,0.11037216,0.03215928,-1.00738740,9130,Marker-9130
frame,6137,51.14166667,0,3,0.11352357,0.03770892,-0.97535318,9127,Marker-9127,0.14017713,0.03000012,-0.99641424,9128,Marker-9128,0.10520457,0.04930314,-0.99710053,9130,Marker-9130
frame,6138,51.15000000,0,2,0.14340591,0.03505292,-0.99444777,9128,Marker-9128,0.12089078,0.05421425,-1.00593030,9130,Marker-9130
frame,6139,51.15833333,0,2,0.13969389,0.04392441,-0.99281275,9128,Marker-9128,0.14431578,0.04873020,-1.02151084,9130,Marker-9130
frame,6140,51.16666667,0,2,0.14257908,0.03903124,-0.99447441,9128,Marker-9128,0.14126199,0.03499950,-1.01948643,9130,Marker-9130
frame,6141,51.17500000,0,3,0.14447525,0.03344460,-0.99510515,9128,Marker-9128,0.13398117,0.02283353,-1.01430058,9130,Marker-9130,0.15054870,0.03433575,-1.02801228,9132,Marker-9132
frame,6142,51.18333333,0,2,0.14182554,0.04770679,-1.00453353,9128,Marker-9128,0.15238261,0.02300264,-1.02225900,9132,Marker-9132
frame,6143,51.19166667,0,4,0.13379252,0.06536180,-1.01155972,9128,Marker-9128,0.16241086,0.02640557,-1.02691770,9132,Marker-9132,0.14019531,0.03494496,-1.03653026,9133,Marker-9133,0.18868187,0.05534080,-1.01791716,9134,Marker-9134
frame,6144,51.20000000,0,2,0.14939956,0.04034746,-1.03322577,9133,Marker-9133,0.19373018,0.05232513,-1.02037489,9134,Marker-9134
frame,6145,51.20833333,0,3,0.16156048,0.05496934,-1.03893483,9133,Marker-9133,0.19426867,0.04613762,-1.01995552,9134,Marker-9134,0.17655867,0.01451993,-1.03350699,9135,Marker-9135
frame,6146,51.21666667,0,4,0.16619706,0.06594336,-1.05694509,9133,Marker-9133,0.19630171,0.04160789,-1.02131605,9134,Marker-9134,0.17500329,0.03079181,-1.04005218,9135,Marker-9135,0.15402088,0.02980642,-1.02159488,9136,Marker-9136
frame,6147,51.22500000,0,3,0.18486765,0.04263685,-1.04011488,9134,Marker-9134,0.15845078,0.05135390,-1.03916025,9135,Marker-9135,0.17167938,0.02552224,-1.03945339,9136,Marker-9136
frame,6148,51.23333333,0,3,0.16335148,0.04217660,-1.05839539,9134,Marker-9134,0.15706986,0.04658264,-1.05008101,9135,Marker-9135,0.18399152,0.02367965,-1.04813957,9136,Marker-9136
frame,6149,51.24166667,0,3,0.16921178,0.03292483,-1.06303298,9135,Marker-9135,0.18465018,0.02682101,-1.03787529,9136,Marker-9136,0.18643330,0.06804673,-1.04817259,9137,Marker-9137
frame,6150,51.25000000,0,3,0.17346187,0.01925882,-1.06277549,9135,Marker-9135,0.19641836,0.02727688,-1.04423523,9136,Marker-9136,0.19760768,0.06328838,-1.03645599,9137,Marker-9137
frame,6151,51.25833333,0,3,0.18331298,0.01529053,-1.06609452,9135,Marker-9135,0.20539144,0.02758257,-1.04898226,9136,Marker-9136,0.20355141,0.06414695,-1.04319572,9137,Marker-9137
frame,6152,51.26666667,0,3,0.19007483,0.02916558,-1.07167482,9135,Marker-9135,0.20138237,0.02119607,-1.06003070,9136,Marker-9136,0.19541411,0.06477543,-1.04960585,9137,Marker-9137
frame,6153,51.27500000,0,3,0.19803001,0.04528455,-1.07785869,9135,Marker-9135,0.19484642,0.02654834,-1.05689979,9136,Marker-9136,0.17863813,0.05313113,-1.05594647,9137,Marker-9137
frame,6154,51.28333333,0,4,0.20518702,0.04272792,-1.08433914,9135,Marker-9135,0.19592261,0.04193020,-1.03668141,9136,Marker-9136,0.17824221,0.03868045,-1.06338930,9137,Marker-9137,0.21231207,0.04099347,-1.03985584,9138,Marker-9138
frame,6155,51.29166667,0,3,0.20524769,0.03058918,-1.08308196,9135,Marker-9135,0.18422595,0.04085986,-1.07277238,9137,Marker-9137,0.20248908,0.04215655,-1.04643416,9138,Marker-9138
frame,6156,51.30000000,0,3,0.20038140,0.01738030,-1.07722867,9135,Marker-9135,0.18583643,0.04962010,-1.07440662,9137,Marker-9137,0.21460509,0.03593810,-1.06751049,9138,Marker-9138
frame,6157,51.30833333,0,3,0.19856948,0.04991290,-1.06494284,9137,Marker-9137,0.23058963,0.04088740,-1.08538926,9138,Marker-9138,0.22565980,0.03822467,-1.07783759,9139,Marker-9139
frame,6158,51.31666667,0,3,0.21883370,0.03873500,-1.06033230,9137,Marker-9137,0.23272403,0.05049755,-1.08703279,9138,Marker-9138,0.22161239,0.01575029,-1.08425403,9139,Marker-9139
frame,6159,51.32500000,0,2,0.22709061,0.02788935,-1.07795095,9137,Marker-9137,0.23329100,0.04350755,-1.09834659,9138,Marker-9138
frame,6160,51.33333333,0,2,0.23545355,0.01337481,-1.09783661,9137,Marker-9137,0.22859286,0.03696818,-1.08961427,9138,Marker-9138
frame,6161,51.34166667,0,1,0.21904461,0.03420272,-1.08174133,9138,Marker-9138
frame,6162,51.35000000,0,2,0.22129476,0.03965892,-1.09181356,9138,Marker-9138,0.24730794,0.04368077,-1.10620570,9140,Marker-9140
frame,6163,51.35833333,0,2,0.22378360,0.04364230,-1.10149503,9138,Marker-9138,0.24068911,0.05410803,-1.12092352,9140,Marker-9140
frame,6164,51.36666667,0,2,0.22653630,0.03735731,-1.10110271,9138,Marker-9138,0.22589988,0.05359021,-1.12942529,9140,Marker-9140
frame,6165,51.37500000,0,3,0.24175951,0.02868835,-1.10591590,9138,Marker-9138,0.22157690,0.03915755,-1.11676383,9140,Marker-9140,0.23994899,0.03522393,-1.12750673,9141,Marker-9141
frame,6166,51.38333333,0,3,0.26225701,0.02805753,-1.12455165,9138,Marker-9138,0.22697744,0.03869577,-1.10697854,9140,Marker-9140,0.22534919,0.03964609,-1.13420153,9141,Marker-9141
frame,6167,51.39166667,0,2,0.27133453,0.02559091,-1.13030410,9138,Marker-9138,0.23154682,0.03931248,-1.11449528,9140,Marker-9140
frame,6168,51.40000000,0,3,0.27654359,0.02689934,-1.13929987,9138,Marker-9138,0.23685777,0.03482886,-1.11377490,9140,Marker-9140,0.25623542,0.06481151,-1.11650372,9142,Marker-9142
frame,6169,51.40833333,0,4,0.27859479,0.02784610,-1.14542258,9138,Marker-9138,0.23859376,0.02970868,-1.10809767,9140,Marker-9140,0.26259616,0.06601915,-1.12449932,9142,Marker-9142,0.26636437,0.03072728,-1.12945294,9143,Marker-9143
frame,6170,51.41666667,0,2,0.26686522,0.06426497,-1.13531137,9142,Marker-9142,0.26828676,0.03292619,-1.13638592,9143,Marker-9143
frame,6171,51.42500000,0,3,0.27032900,0.06381106,-1.14018178,9142,Marker-9142,0.26807913,0.03096051,-1.13900566,9143,Marker-9143,0.23902950,0.05183596,-1.13659525,9144,Marker-9144
frame,6172,51.43333333,0,2,0.26286343,0.03039224,-1.13024735,9143,Marker-9143,0.24835345,0.05114573,-1.14505625,9144,Marker-9144
frame,6173,51.44166667,0,2,0.25041431,0.03327471,-1.13288188,9143,Marker-9143,0.26915938,0.04017890,-1.14872169,9144,Marker-9144
frame,6174,51.45000000,0,2,0.25631952,0.03350549,-1.14508808,9143,Marker-9143,0.29239827,0.02737680,-1.15056598,9144,Marker-9144
frame,6175,51.45833333,0,2,0.27491891,0.03645013,-1.15311193,9143,Marker-9143,0.30171919,0.02713029,-1.15708447,9144,Marker-9144
frame,6176,51.46666667,0,3,0.27926308,0.03302836,-1.17002082,9143,Marker-9143,0.29647884,0.02825149,-1.15453649,9144,Marker-9144,0.27046388,0.05861900,-1.15231025,9145,Marker-9145
frame,6177,51.47500000,0,3,0.28608137,0.03160296,-1.16608000,9143,Marker-9143,0.29272503,0.03354742,-1.16415787,9144,Marker-9144,0.27853805,0.05913338,-1.16097975,9145,Marker-9145
frame,6178,51.48333333,0,3,0.30000919,0.03514824,-1.15993524,9143,Marker-9143,0.30345947,0.03860706,-1.18598962,9144,Marker-9144,0.27869272,0.06229621,-1.16299629,9145,Marker-9145
frame,6179,51.49166667,0,2,0.31132594,0.03492692,-1.17701054,9143,Marker-9143,0.27811033,0.05221551,-1.17183852,9145,Marker-9145
frame,6180,51.50000000,0,2,0.30482882,0.03450421,-1.18561947,9143,Marker-9143,0.28506374,0.03408402,-1.18799734,9145,Marker-9145
frame,6181,51.50833333,0,2,0.29930782,0.03461538,-1.17279601,9143,Marker-9143,0.29715127,0.05844979,-1.19495058,9146,Marker-9146
frame,6182,51.51666667,0,3,0.30100536,0.02175039,-1.16362166,9143,Marker-9143,0.30767369,0.03324361,-1.17913127,9146,Marker-9146,0.29640371,0.05511671,-1.21002746,9147,Marker-9147
frame,6183,51.52500000,0,3,0.31254953,0.01745075,-1.16833687,9146,Marker-9146,0.29575771,0.04026531,-1.21401632,9147,Marker-9147,0.30167726,0.07382631,-1.19976270,9148,Marker-9148
frame,6184,51.53333333,0,2,0.30179900,0.03874492,-1.22029567,9147,Marker-9147,0.30680090,0.05771184,-1.19847393,9148,Marker-9148
frame,6185,51.54166667,0,2,0.30777752,0.03814253,-1.22590828,9147,Marker-9147,0.31033647,0.03967474,-1.19509983,9148,Marker-9148
frame,6186,51.55000000,0,2,0.31488830,0.02609356,-1.22315001,9147,Marker-9147,0.31410742,0.04351564,-1.20716619,9148,Marker-9148
frame,6187,51.55833333,0,2,0.31248719,0.01766813,-1.21043813,9147,Marker-9147,0.31992266,0.04694944,-1.22102070,9148,Marker-9148
frame,6188,51.56666667,0,3,0.30778253,0.02436270,-1.20506966,9147,Marker-9147,0.32505494,0.04643317,-1.22972095,9148,Marker-9148,0.32089049,0.01468410,-1.22971344,9149,Marker-9149
frame,6189,51.57500000,0,3,0.31115115,0.02442523,-1.21161234,9147,Marker-9147,0.32929653,0.04392600,-1.23578215,9148,Marker-9148,0.33339548,0.03037918,-1.21873033,9149,Marker-9149
frame,6190,51.58333333,0,3,0.32769877,0.03881970,-1.21422029,9147,Marker-9147,0.33806622,0.04099891,-1.24283695,9148,Marker-9148,0.33961987,0.05223119,-1.20445931,9149,Marker-9149
frame,6191,51.59166667,0,3,0.34643286,0.05326861,-1.21234095,9147,Marker-9147,0.34117669,0.04007448,-1.23114038,9148,Marker-9148,0.31271946,0.03612785,-1.22894430,9150,Marker-9150
frame,6192,51.60000000,0,3,0.33290869,0.03830864,-1.22555578,9148,Marker-9148,0.32740587,0.03793263,-1.22671771,9150,Marker-9150,0.30896521,0.05754039,-1.22113168,9151,Marker-9151
frame,6193,51.60833333,0,3,0.32878101,0.03270698,-1.24390745,9148,Marker-9148,0.34546983,0.04025149,-1.22066176,9150,Marker-9150,0.32157025,0.05877282,-1.22066796,9151,Marker-9151
frame,6194,51.61666667,0,3,0.34375799,0.03646300,-1.25176573,9148,Marker-9148,0.34902456,0.03663117,-1.22389174,9150,Marker-9150,0.33279955,0.05826223,-1.21205652,9151,Marker-9151
frame,6195,51.62500000,0,2,0.36004537,0.04277531,-1.26072836,9148,Marker-9148,0.35544807,0.03822505,-1.23171520,9150,Marker-9150
frame,6196,51.63333333,0,2,0.36401469,0.04296523,-1.26543593,9148,Marker-9148,0.35472471,0.03383384,-1.23555923,9150,Marker-9150
frame,6197,51.64166667,0,1,0.34993005,0.02775864,-1.23744750,9150,Marker-9150
frame,6198,51.65000000,0,1,0.35189688,0.03347909,-1.24783993,9150,Marker-9150
frame,6199,51.65833333,0,1,0.35051602,0.04100574,-1.26045346,9150,Marker-9150
frame,6200,51.66666667,0,1,0.34275913,0.04280089,-1.26330853,9150,Marker-9150
frame,6201,51.67500000,0,2,0.33263695,0.04241300,-1.25863719,9150,Marker-9150,0.35093120,0.02950333,-1.27748251,9154,Marker-9154
frame,6202,51.68333333,0,1,0.36035323,0.05475792,-1.27874494,9154,Marker-9154
frame,6203,51.69166667,0,2,0.36629376,0.05571029,-1.28705025,9154,Marker-9154,0.37344059,0.03025930,-1.28278232,9155,Marker-9155
frame,6204,51.70000000,0,3,0.37194866,0.05528544,-1.29504538,9154,Marker-9154,0.39611435,0.02606733,-1.30293250,9155,Marker-9155,0.35244161,0.01997678,-1.30961084,9156,Marker-9156
frame,6205,51.70833333,0,4,0.38841021,0.04947417,-1.29125762,9154,Marker-9154,0.40134770,0.02460384,-1.30628467,9155,Marker-9155,0.36773336,0.03108814,-1.30732954,9156,Marker-9156,0.36791098,0.05021822,-1.26979542,9157,Marker-9157
frame,6206,51.71666667,0,3,0.39624602,0.03924143,-1.29218602,9154,Marker-9154,0.36852872,0.03869799,-1.29045749,9156,Marker-9156,0.37290937,0.05548543,-1.27180934,9157,Marker-9157
frame,6207,51.72500000,0,4,0.38947260,0.03401612,-1.30821359,9154,Marker-9154,0.36415488,0.03660147,-1.27992201,9156,Marker-9156,0.37387866,0.05076219,-1.28044498,9157,Marker-9157,0.37623245,0.07378408,-1.30898857,9158,Marker-9158
frame,6208,51.73333333,0,3,0.39397427,0.03238168,-1.31602311,9154,Marker-9154,0.37540811,0.04155757,-1.29368973,9157,Marker-9157,0.37450755,0.06368387,-1.31473756,9158,Marker-9158
frame,6209,51.74166667,0,3,0.39649138,0.02765977,-1.32023501,9154,Marker-9154,0.38095695,0.04268363,-1.30376720,9157,Marker-9157,0.36850023,0.05243826,-1.31543136,9158,Marker-9158
frame,6210,51.75000000,0,2,0.40016711,0.02223792,-1.32294917,9154,Marker-9154,0.37909129,0.03394150,-1.30802941,9157,Marker-9157
frame,6211,51.75833333,0,2,0.39149350,0.03819285,-1.31908643,9154,Marker-9154,0.39093453,0.02589505,-1.31513500,9157,Marker-9157
frame,6212,51.76666667,0,2,0.38143319,0.05863486,-1.31382632,9154,Marker-9154,0.40806547,0.03309626,-1.32767665,9157,Marker-9157
frame,6213,51.77500000,0,2,0.39119887,0.05800932,-1.32233715,9154,Marker-9154,0.40706208,0.03621376,-1.32872808,9157,Marker-9157
frame,6214,51.78333333,0,3,0.39863259,0.05859607,-1.33167958,9154,Marker-9154,0.40859771,0.02954148,-1.33055353,9157,Marker-9157,0.41426623,0.04075625,-1.35594749,9159,Marker-9159
frame,6215,51.79166667,0,3,0.40632159,0.05856352,-1.34083533,9154,Marker-9154,0.40586376,0.02076387,-1.33165550,9157,Marker-9157,0.41921377,0.03508698,-1.35088658,9159,Marker-9159
frame,6216,51.80000000,0,2,0.40668768,0.06367090,-1.35282731,9154,Marker-9154,0.41155741,0.03940780,-1.32990849,9159,Marker-9159
frame,6217,51.80833333,0,2,0.40425110,0.07007704,-1.36569834,9154,Marker-9154,0.40245700,0.05371151,-1.32116270,9159,Marker-9159
frame,6218,51.81666667,0,3,0.39711142,0.05409203,-1.36947989,9154,Marker-9154,0.39610386,0.05326948,-1.33443308,9159,Marker-9159,0.41725591,0.03795785,-1.36400592,9160,Marker-9160
frame,6219,51.82500000,0,3,0.38620830,0.03333028,-1.37040782,9154,Marker-9154,0.38879111,0.05001447,-1.34984660,9159,Marker-9159,0.43113214,0.03170743,-1.36822629,9160,Marker-9160
frame,6220,51.83333333,0,4,0.39420426,0.03117520,-1.37727475,9154,Marker-9154,0.39582312,0.05101027,-1.35843801,9159,Marker-9159,0.44176835,0.01706666,-1.37996769,9160,Marker-9160,0.44006068,0.05807593,-1.34400904,9161,Marker-9161
frame,6221,51.84166667,0,4,0.39869839,0.02974337,-1.38096285,9154,Marker-9154,0.39993453,0.05122387,-1.36317110,9159,Marker-9159,0.44472784,0.01906660,-1.38869667,9160,Marker-9160,0.44383937,0.05849104,-1.34976935,9161,Marker-9161
frame,6222,51.85000000,0,2,0.44609594,0.02072853,-1.39366710,9160,Marker-9160,0.44791955,0.05909958,-1.35600746,9161,Marker-9161
frame,6223,51.85833333,0,1,0.44490004,0.05204818,-1.37314510,9161,Marker-9161
frame,6224,51.86666667,0,1,0.43985754,0.04512857,-1.39163327,9161,Marker-9161
frame,6225,51.87500000,0,2,0.44401109,0.04599470,-1.40039217,9161,Marker-9161,0.43004668,0.02278731,-1.39189267,9162,Marker-9162
frame,6226,51.88333333,0,2,0.45093060,0.04393002,-1.41076326,9161,Marker-9161,0.43198615,0.02725234,-1.40239894,9162,Marker-9162
frame,6227,51.89166667,0,2,0.44452041,0.04100756,-1.40960169,9161,Marker-9161,0.43161952,0.03635059,-1.38628912,9162,Marker-9162
frame,6228,51.90000000,0,2,0.42897937,0.04662849,-1.39862704,9161,Marker-9161,0.43929178,0.03372857,-1.39103055,9162,Marker-9162
frame,6229,51.90833333,0,3,0.42970276,0.05673616,-1.39977503,9161,Marker-9161,0.44062656,0.03290125,-1.41259098,9162,Marker-9162,0.45429200,0.02059432,-1.40564668,9163,Marker-9163
frame,6230,51.91666667,0,3,0.44461673,0.04588068,-1.41528261,9161,Marker-9161,0.45639497,0.03397497,-1.40901423,9162,Marker-9162,0.45133853,0.03819214,-1.40008628,9163,Marker-9163
frame,6231,51.92500000,0,3,0.46097752,0.03113237,-1.42849302,9161,Marker-9161,0.47184992,0.03619738,-1.40219200,9162,Marker-9162,0.43911672,0.04534900,-1.41619563,9163,Marker-9163
frame,6232,51.93333333,0,3,0.46577477,0.02992058,-1.43240964,9161,Marker-9161,0.47176975,0.03324601,-1.40708971,9162,Marker-9162,0.44200510,0.04582787,-1.42120969,9163,Marker-9163
frame,6233,51.94166667,0,1,0.46949714,0.02269861,-1.42032623,9162,Marker-9162
frame,6234,51.95000000,0,1,0.47196841,0.02649784,-1.43227291,9162,Marker-9162
frame,6235,51.95833333,0,1,0.46830326,0.03844727,-1.43013453,9162,Marker-9162
frame,6236,51.96666667,0,2,0.47130939,0.04123627,-1.43946791,9162,Marker-9162,0.45946592,0.05551842,-1.44506884,9164,Marker-9164
frame,6237,51.97500000,0,2,0.46642882,0.04168811,-1.44168139,9162,Marker-9162,0.46349320,0.04204592,-1.43916690,9164,Marker-9164
frame,6238,51.98333333,0,2,0.46162149,0.04081126,-1.44157004,9162,Marker-9162,0.47529894,0.04157302,-1.46300125,9164,Marker-9164
frame,6239,51.99166667,0,2,0.48625848,0.03667420,-1.45865035,9162,Marker-9162,0.47205734,0.03904351,-1.46689022,9164,Marker-9164
frame,6240,52.00000000,0,3,0.51126373,0.03113294,-1.47397685,9162,Marker-9162,0.47330242,0.03586180,-1.45916903,9164,Marker-9164,0.49873888,0.06435102,-1.44187021,9165,Marker-9165
frame,6241,52.00833333,0,2,0.48091450,0.03443660,-1.46781397,9164,Marker-9164,0.50350559,0.06571613,-1.44960845,9165,Marker-9165
frame,6242,52.01666667,0,2,0.49292529,0.04043011,-1.47519732,9164,Marker-9164,0.49794167,0.05947140,-1.45212436,9165,Marker-9165
frame,6243,52.02500000,0,2,0.49828464,0.03863235,-1.48254538,9164,Marker-9164,0.48230445,0.04267528,-1.45523906,9165,Marker-9165
frame,6244,52.03333333,0,2,0.50280416,0.03721887,-1.48826623,9164,Marker-9164,0.47539175,0.03372818,-1.46652162,9165,Marker-9165
frame,6245,52.04166667,0,2,0.49966180,0.03382596,-1.49038124,9164,Marker-9164,0.47510806,0.03482568,-1.47225404,9165,Marker-9165
frame,6246,52.05000000,0,1,0.48313791,0.03447532,-1.48594093,9164,Marker-9164
frame,6247,52.05833333,0,2,0.46977496,0.04180856,-1.49556231,9164,Marker-9164,0.48678923,0.02742331,-1.49218524,9167,Marker-9167
frame,6248,52.06666667,0,2,0.47418243,0.04219127,-1.51474047,9164,Marker-9164,0.47440276,0.03504321,-1.49017787,9167,Marker-9167
frame,6249,52.07500000,0,1,0.47310424,0.03596431,-1.49879026,9167,Marker-9167
frame,6250,52.08333333,0,2,0.47362626,0.03576508,-1.50555849,9167,Marker-9167,0.50700754,0.03356854,-1.50726938,9168,Marker-9168
frame,6251,52.09166667,0,1,0.49229890,0.02875621,-1.50708675,9168,Marker-9168
frame,6252,52.10000000,0,1,0.48763359,0.03023862,-1.50629020,9168,Marker-9168
frame,6253,52.10833333,0,2,0.49283150,0.02352222,-1.52548289,9168,Marker-9168,0.48443967,0.02904627,-1.53266168,9170,Marker-9170
frame,6254,52.11666667,0,2,0.48872805,0.02711505,-1.53957355,9168,Marker-9168,0.47430563,0.04371453,-1.52046907,9170,Marker-9170
frame,6255,52.12500000,0,2,0.49103618,0.03203172,-1.52575874,9168,Marker-9168,0.46782613,0.05504221,-1.51371944,9170,Marker-9170
frame,6256,52.13333333,0,2,0.50012445,0.03544543,-1.52852583,9168,Marker-9168,0.50632507,0.03074872,-1.53642964,9171,Marker-9171
frame,6257,52.14166667,0,2,0.49780786,0.04214124,-1.54666972,9168,Marker-9168,0.49764514,0.03254255,-1.52109885,9171,Marker-9171
frame,6258,52.15000000,0,2,0.48643678,0.04672890,-1.55197537,9168,Marker-9168,0.49746376,0.03875037,-1.52299118,9171,Marker-9171
frame,6259,52.15833333,0,2,0.47363466,0.05138979,-1.55786848,9168,Marker-9168,0.49730462,0.04347083,-1.52816463,9171,Marker-9171
frame,6260,52.16666667,0,2,0.47606602,0.04984743,-1.56644988,9168,Marker-9168,0.49643862,0.04405910,-1.53460741,9171,Marker-9171
frame,6261,52.17500000,0,2,0.48217812,0.03463651,-1.56606817,9168,Marker-9168,0.49807262,0.04625210,-1.54283452,9171,Marker-9171
frame,6262,52.18333333,0,3,0.48803103,0.01666990,-1.55961263,9168,Marker-9168,0.49772015,0.04714617,-1.55420661,9171,Marker-9171,0.48394904,0.03483004,-1.57353902,9173,Marker-9173
frame,6263,52.19166667,0,2,0.49795377,0.04755777,-1.56727099,9171,Marker-9171,0.48803994,0.02038410,-1.56655860,9173,Marker-9173
frame,6264,52.20000000,0,1,0.48654985,0.03508111,-1.58122492,9171,Marker-9171
frame,6265,52.20833333,0,1,0.47641057,0.02745709,-1.57780504,9171,Marker-9171
frame,6266,52.21666667,0,2,0.48021516,0.03771335,-1.56095457,9171,Marker-9171,0.50131363,0.04796327,-1.56295323,9175,Marker-9175
frame,6267,52.22500000,0,1,0.49823830,0.05160050,-1.57121110,9175,Marker-9175
frame,6268,52.23333333,0,3,0.49722695,0.05241316,-1.57806611,9175,Marker-9175,0.50447345,0.03301784,-1.60678744,9176,Marker-9176,0.49780503,0.01791989,-1.57503557,9177,Marker-9177
frame,6269,52.24166667,0,3,0.49613535,0.05314504,-1.58491969,9175,Marker-9175,0.50029153,0.02504545,-1.60786629,9176,Marker-9176,0.49828082,0.01797968,-1.57771134,9177,Marker-9177
frame,6270,52.25000000,0,1,0.49594975,0.05362551,-1.58891249,9175,Marker-9175
frame,6271,52.25833333,0,0
frame,6272,52.26666667,0,1,0.50992703,0.03830209,-1.58657241,9178,Marker-9178
frame,6273,52.27500000,0,1,0.51369590,0.04276164,-1.58795130,9178,Marker-9178
frame,6274,52.28333333,0,1,0.50784284,0.04315762,-1.59834790,9178,Marker-9178
frame,6275,52.29166667,0,2,0.49808705,0.04678969,-1.60810816,9178,Marker-9178,0.50601947,0.03054412,-1.59359717,9179,Marker-9179
frame,6276,52.30000000,0,2,0.49714184,0.04754379,-1.61306739,9178,Marker-9178,0.49342972,0.01795825,-1.59361243,9179,Marker-9179
frame,6277,52.30833333,0,2,0.49695015,0.04838778,-1.61974120,9178,Marker-9178,0.49527889,0.02311971,-1.59731221,9179,Marker-9179
frame,6278,52.31666667,0,2,0.49983105,0.04983323,-1.62470675,9178,Marker-9178,0.49430555,0.04013357,-1.59904695,9179,Marker-9179
frame,6279,52.32500000,0,2,0.50274581,0.04970387,-1.63029432,9178,Marker-9178,0.49733788,0.04830266,-1.60179973,9179,Marker-9179
frame,6280,52.33333333,0,2,0.50411379,0.04859403,-1.63560975,9178,Marker-9178,0.50388896,0.03914447,-1.60534167,9179,Marker-9179
frame,6281,52.34166667,0,3,0.50482100,0.04798609,-1.63839722,9178,Marker-9178,0.49308980,0.03025211,-1.61886656,9179,Marker-9179,0.47506756,0.04535481,-1.60739064,9180,Marker-9180
frame,6282,52.35000000,0,2,0.48316401,0.02388259,-1.63668239,9179,Marker-9179,0.47172883,0.04707851,-1.61241579,9180,Marker-9180
frame,6283,52.35833333,0,2,0.49174464,0.03236651,-1.63920105,9179,Marker-9179,0.46936908,0.04820916,-1.61728883,9180,Marker-9180
